0.7061,0.5953,0.7529,0.443532288
1.642739167,-0.121812811,0.443532288,-0.659815869
0.80486761,1.022717814,-0.659815869,-0.626768538
1.697103219,-0.453258344,-0.626768538,-2.205921817
0.444373662,1.256733455,-2.205921817,-1.05418403
1.117679804,-1.511779424,-1.05418403,-3.237806739
0.027386119,1.955872174,-3.237806739,-2.188867996
-0.322728423,-1.983128225,-2.188867996,-0.969391497
-0.406638925,2.166908513,-0.969391497,-2.416342216
-1.2384788,-2.390696857,-2.416342216,1.292818483
-0.53882695,3.098087986,1.292818483,-0.650926498
-1.392945073,-3.238896716,-0.650926498,3.06515597
-1.255922524,2.455922451,3.06515597,0.977787784
-1.792600257,-1.507863289,0.977787784,3.121925483
-0.015766618,0.962695675,3.121925483,4.106553635
0.542532985,-0.946932759,4.106553635,4.162260329
0.597547853,0.652922335,4.162260329,5.075209571
1.561084159,-0.947056725,5.075209571,3.24186171
0.193963731,1.301952597,3.24186171,4.489370561
0.639211788,-1.493734268,4.489370561,3.755732301
0.063556696,1.361789862,3.755732301,4.659552698
0.332714774,-1.41369785,4.659552698,4.24200624
0.151895134,1.396449013,4.24200624,4.907347541
0.471797662,-1.465027643,4.907347541,4.022425044
0.096577993,1.553073788,4.022425044,4.808927161
0.21047974,-1.614451067,4.808927161,4.372729619
-0.042478706,1.634589385,4.372729619,4.636460311
-0.148537776,-1.620441183,4.636460311,4.953012774
-0.049260363,1.631667238,4.953012774,4.63432776
-0.159149223,-1.643401654,4.63432776,4.973855822
-0.072042336,1.655760098,4.973855822,4.596073181
-0.228341878,-1.67436678,4.596073181,5.094454934
-0.101914815,1.700637014,5.094454934,4.548296573
-0.331424926,-1.738569012,4.548296573,5.287858677
-0.162468011,1.791723866,5.287858677,4.452531967
-0.53582586,-1.87975518,4.452531967,5.716695772
-0.285625407,2.010937447,5.716695772,4.298530801
-0.945466569,-2.248681712,4.298530801,6.826728954
-0.546370661,2.574728681,6.826728954,4.564091358
-1.519379712,-3.019435826,4.564091358,9.29951555
-0.927997229,3.166995217,9.29951555,7.352717683
-1.379335299,-2.372845573,7.352717683,10.14513296
-0.435975453,1.901091876,10.14513296,10.06787517
-1.115748128,-1.58370709,10.06787517,12.63513567
-0.005749057,2.302516588,12.63513567,11.62426175
-0.678165951,-2.308252026,11.62426175,12.601556
-0.686620879,1.939308399,12.601556,10.2706053
-1.503893214,-2.572843454,10.2706053,14.80299934
-0.516718007,3.234472183,14.80299934,13.74940327
-1.3139078,-2.929303399,13.74940327,17.22011879
-1.011769686,2.563592237,17.22011879,14.68496108
-1.755159743,-2.51390671,14.68496108,19.61807434
-0.257354466,3.025886106,19.61807434,18.12040778
-1.244507734,-3.20887322,18.12040778,21.36813311
-1.330725615,2.502477503,21.36813311,18.85014486
-1.741541059,-1.713645569,18.85014486,20.83452915
0.014152448,0.728187242,20.83452915,21.24727135
0.769877671,-0.733882514,21.24727135,21.41812024
0.763033357,0.221696967,21.41812024,22.42754535
1.548137788,-0.802416927,22.42754535,22.09157393
0.296635673,-0.10363098,22.09157393,23.05579489
1.213261598,-0.187200753,23.05579489,23.31348499
1.106273932,-0.266954395,23.31348499,23.26407176
1.090320856,0.047100789,23.26407176,23.60891441
1.390215898,-0.3073584,23.60891441,23.13466764
0.857300979,0.353547175,23.13466764,23.85215836
1.631855576,-0.666862012,23.85215836,22.4777791
0.332817291,0.952485515,22.4777791,23.67869636
1.1407782,-1.241266292,23.67869636,22.14620043
0.183810975,1.34714756,22.14620043,23.38182446
0.579055989,-1.52773254,23.38182446,22.67632985
0.036539714,1.429696617,22.67632985,23.5028749
0.213238222,-1.457983181,23.5028749,23.25101281
0.111369523,1.445489708,23.25101281,23.71794248
0.345612172,-1.479492394,23.71794248,23.05124626
0.087196757,1.532126033,23.05124626,23.67362954
0.212621274,-1.574692673,23.67362954,23.22736378
-0.003806994,1.598211722,23.22736378,23.54965295
-0.0350243,-1.596961609,23.54965295,23.61787705
-0.026158237,1.597392027,23.61787705,23.5201891
-0.078884726,-1.598854184,23.5201891,23.68805794
-0.02799795,1.602143708,23.68805794,23.51742219
-0.087304794,-1.605664802,23.51742219,23.70211243
-0.034781636,1.60954563,23.70211243,23.5064208
-0.108239318,-1.614403957,23.5064208,23.73665836
-0.043441391,1.620399039,23.73665836,23.49244001
-0.136337641,-1.627947906,23.49244001,23.78383953
-0.056812328,1.637387105,23.78383953,23.47073756
-0.179871912,-1.649883535,23.47073756,23.8585862
-0.078289384,1.666178238,23.8585862,23.43583228
-0.251009006,-1.689039626,23.43583228,23.98557503
-0.116005459,1.7202807,23.98557503,23.37494069
-0.378127418,-1.767860458,23.37494069,24.22933338
-0.189105239,1.836497144,24.22933338,23.26310524
-0.627268255,-1.952845002,23.26310524,24.78247441
-0.344165896,2.125645481,24.78247441,23.11161854
-1.120125881,-2.442569855,23.11161854,26.28286363
-0.654348081,2.834370885,26.28286363,24.01982277
-1.548996325,-3.082925541,24.01982277,28.35321753
-0.962903629,2.640985007,28.35321753,26.80709378
-1.715884242,-1.822684215,26.80709378,30.03798015
0.004809103,1.924969354,30.03798015,29.85558075
-0.337491142,-1.92404766,29.85558075,30.49447944
-0.346880347,1.920587333,30.49447944,29.22359723
-0.98163386,-2.126153741,29.22359723,31.89298387
-0.417923021,2.610266811,31.89298387,29.91374333
-1.399439896,-2.97081528,29.91374333,34.00266146
-0.985933433,2.903260072,34.00266146,31.99021569
-1.567109902,-2.194560963,31.99021569,34.58975523
-0.190466629,1.354987995,34.58975523,35.3311557
-0.163978115,-1.165769246,35.3311557,36.23769077
0.375550016,1.28255,36.23769077,36.61019513
0.982895776,-1.242512816,36.61019513,34.92548897
0.223255193,1.628149072,34.92548897,36.22204129
0.386547652,-1.834733312,36.22204129,35.41924083
-0.228579099,1.870015566,35.41924083,35.64292613
-0.730226318,-1.722473137,35.64292613,37.36727415
-0.120228186,2.033681713,37.36727415,36.17732303
-0.670564412,-2.147077234,36.17732303,37.56808871
-0.527284406,2.116634766,37.56808871,35.46059147
-1.381884025,-2.615510255,35.46059147,39.69412375
-0.65139122,3.223694549,39.69412375,38.00584344
-1.349133756,-2.97414056,38.00584344,41.06503133
-1.029717208,2.044139774,41.06503133,39.9350895
-1.854860185,-1.208463176,39.9350895,42.79382154
-0.161665327,1.800930278,42.79382154,42.12959892
-0.542814009,-1.860981133,42.12959892,43.41794853
-0.266596985,2.004675872,43.41794853,42.03857081
-0.908032255,-2.227274717,42.03857081,44.4253537
-0.539385298,2.514486362,44.4253537,42.16563119
-1.509763639,-2.978503811,42.16563119,46.90586784
-0.896258997,3.221450515,46.90586784,44.99494104
-1.341239267,-2.458942883,44.99494104,47.76335185
-0.536019009,1.94321632,47.76335185,47.52416787
-1.299262118,-1.533408049,47.52416787,50.43741953
0.00935231,2.420617514,50.43741953,49.4748027
-0.735603823,-2.411403236,49.4748027,50.54527785
-0.775845206,1.939422548,50.54527785,48.07947421
-1.610811309,-2.612508148,48.07947421,52.86486348
-0.46032582,3.189177763,52.86486348,52.25337211
-1.318002474,-2.808655296,52.25337211,56.36029143
-0.888159691,3.200884714,56.36029143,52.53508507
-1.359666103,-3.963070626,52.53508507,58.56684208
-1.836433504,4.592090074,58.56684208,50.56637708
0.024531549,-4.174660383,50.56637708,49.50889446
-0.466435865,4.198087422,49.50889446,46.82357354
-0.497553163,-4.525105521,46.82357354,50.03029708
-1.109823285,4.981020837,50.03029708,43.52977301
0.085939297,-5.851985549,43.52977301,42.12751116
1.026820885,5.929179637,42.12751116,48.49590437
1.044487202,-6.168924501,48.49590437,42.2500169
1.462319533,5.998174178,42.2500169,51.18204716
0.818503326,-6.158012116,51.18204716,45.53314406
1.499245936,6.602328828,45.53314406,55.41171063
1.378271491,-6.582431774,55.41171063,45.91897516
0.875005106,6.995022779,45.91897516,52.39742856
1.754264445,-7.269630104,52.39742856,40.17673495
0.062500264,6.746401406,40.17673495,41.38593903
0.98324158,-6.795591587,41.38593903,35.5592365
0.907376393,6.083971525,35.5592365,41.61854508
1.235603899,-6.508531556,41.61854508,34.28900867
1.053972436,5.835749881,34.28900867,41.4038953
0.938725742,-6.673989971,41.4038953,35.984405
1.045737975,5.99179049,35.984405,42.39366215
1.096837739,-6.115886113,42.39366215,35.70336518
1.487972347,6.100014664,35.70336518,45.19229385
0.896393712,-6.510876941,45.19229385,39.00296222
1.213081716,6.786615785,39.00296222,46.97189495
1.695288627,-6.539526838,46.97189495,36.87398047
0.620566146,5.558705774,36.87398047,39.64506463
0.805333867,-5.164183836,39.64506463,35.85259061
1.672270343,4.899973655,35.85259061,44.31891577
-0.001438839,-5.170817748,44.31891577,43.38247882
0.439810079,5.169459661,43.38247882,44.8306211
0.443027371,-4.818014807,44.8306211,42.03486727
0.9502151,5.101473475,42.03486727,47.25015647
0.281396836,-5.400687263,47.25015647,46.72245911
1.102411142,5.125200214,46.72245911,53.29303985
0.256069891,-5.94656354,53.29303985,52.76380899
1.25003801,5.694928033,52.76380899,60.68282647
0.684676432,-6.454259098,60.68282647,56.81029015
1.28807463,6.108613205,56.81029015,63.71266822
1.068238616,-5.180990923,63.71266822,57.54161099
1.875777019,5.738809763,57.54161099,67.76011158
0.202997374,-5.217789753,67.76011158,66.48671711
0.85222421,5.260973136,66.48671711,71.84138861
0.453750769,-5.916722839,71.84138861,70.07168962
1.43453263,5.515633757,70.07168962,77.40778619
0.400545569,-4.944715386,77.40778619,75.85202519
0.981383745,4.779068132,75.85202519,79.64333789
0.038884936,-4.031935777,79.64333789,79.93701121
-0.55957747,4.014424281,79.93701121,77.86336061
-0.668774102,-3.922733916,77.86336061,81.26657991
-1.613718086,4.406226923,81.26657991,73.24098662
-0.033527114,-5.320569259,73.24098662,73.97276992
0.510022863,5.339119687,73.97276992,76.55101164
0.604640284,-5.268413408,76.55101164,72.95957555
1.485534524,5.499177198,72.95957555,81.8917351
0.35310911,-6.259347709,81.8917351,78.70353951
1.292094913,6.597543664,78.70353951,88.21481939
1.520314402,-7.546100443,88.21481939,75.7735175
0.062253856,8.513722885,75.7735175,75.37312961
-0.500353298,-8.455839304,75.37312961,78.60435153
-0.581065717,7.976254788,78.60435153,74.96754165
-1.195682858,-7.428482392,74.96754165,82.9409695
0.06826485,6.582985362,82.9409695,83.08412068
1.041527098,-6.562096487,83.08412068,76.08222509
1.110927131,6.706500946,76.08222509,82.75760849
1.668874748,-6.011970055,82.75760849,72.24970665
1.167467291,6.484365668,72.24970665,80.8199675
1.48811799,-7.404103123,80.8199675,69.15044407
0.135072413,8.053222558,69.15044407,69.23883899
0.07053758,-7.918644889,69.23883899,67.68793045
-0.064310215,7.988584577,67.68793045,67.03098839
-0.261869932,-7.997787098,67.03098839,69.61638263
-0.141096814,8.124904401,69.61638263,67.5930472
-0.541089827,-8.248227316,67.5930472,72.00729331
-0.368753465,8.223099206,72.00729331,69.94407305
-1.033167186,-7.873792859,69.94407305,77.40342966
-0.010313237,7.293513468,77.40342966,77.74908488
0.512506248,-7.289172962,77.74908488,74.71666372
0.542641607,6.944288126,74.71666372,77.70833251
1.509391597,-6.543256655,77.70833251,68.50577596
0.80075297,5.870746458,68.50577596,72.38672329
1.067911778,-5.282033971,72.38672329,67.73752693
1.873968336,4.413241902,67.73752693,75.81571888
0.13037035,-4.229918376,75.81571888,74.3501555
-0.214868613,4.348753585,74.3501555,72.91649903
-0.361437714,-4.455202311,72.91649903,75.31685033
-0.933534447,4.734587523,75.31685033,69.90025877
0.01300896,-5.535655941,69.90025877,69.12101316
0.755160871,5.544856041,69.12101316,72.30828933
0.76263503,-4.859462457,72.30828933,69.60095904
1.480153819,4.169555002,69.60095904,74.88829645
0.096403053,-3.288939671,74.88829645,73.6984526
-0.874185944,3.372948066,73.6984526,70.87848629
-1.215672125,-3.274295696,70.87848629,75.0504184
-1.406310995,3.453811194,75.0504184,69.25316273
-0.839306347,-4.381245142,69.25316273,71.9398936
-1.665106098,3.644152767,71.9398936,66.82224926
-0.433499813,-2.698118928,66.82224926,68.65276486
-1.059530287,2.975721864,68.65276486,64.60485656
-1.498689883,-3.756310051,64.60485656,70.43523245
-1.631485832,3.956620193,70.43523245,63.73207521
-0.230156028,-4.204151089,63.73207521,64.07824997
-0.901230443,4.062383253,64.07824997,60.09836692
-0.535500756,-4.312304154,60.09836692,63.325483
-1.31521843,4.780669306,63.325483,56.15723991
0.014993664,-5.632683199,56.15723991,55.14842009
0.819763097,5.646542302,55.14842009,59.60752403
0.845125108,-5.522477427,59.60752403,55.93691899
1.744493126,4.776982153,55.93691899,63.45168657
-0.009101501,-3.970655681,63.45168657,62.67385031
-0.691350711,3.963247387,62.67385031,58.9463129
-0.695337051,-4.592883731,58.9463129,62.87571617
-1.368261704,5.06427046,62.87571617,54.94743067
0.009308593,-6.042888167,54.94743067,54.92161595
0.982749011,6.042604854,54.92161595,60.91620572
1.172542642,-6.08938617,60.91620572,54.11419725
1.479805259,5.777786113,54.11419725,63.42443015
0.593214942,-6.53487577,63.42443015,58.71834006
1.222831603,6.99859311,58.71834006,67.84015531
1.814067911,-7.528523365,67.84015531,53.89128912
-0.026069461,7.811550376,53.89128912,54.57268733
-0.009705441,-7.788480444,54.57268733,55.04246594
0.065430467,7.792306153,55.04246594,55.48777058
0.192147762,-7.788085656,55.48777058,53.50321813
0.065050917,7.881294868,53.50321813,55.0112854
0.102733775,-7.94599971,55.0112854,54.16155511
-0.090969926,7.94942578,54.16155511,54.16702423
-0.276180799,-7.883233948,54.16702423,57.06909314
-0.02825641,8.080894092,57.06909314,55.97314835
-0.280661462,-8.105406309,55.97314835,57.40911382
-0.247758668,7.873035627,57.40911382,54.80640163
-0.508889908,-8.032951053,54.80640163,59.06492014
-0.163240313,8.116083756,59.06492014,58.55081206
-0.575149019,-7.984321403,58.55081206,63.56108236
-0.113674141,8.211748662,63.56108236,61.88193074
-0.567600201,-8.296331685,61.88193074,66.00918401
-0.412687176,7.983579016,66.00918401,63.71382478
-0.917166485,-7.582762768,63.71382478,70.03285042
0.133885829,7.078147478,70.03285042,70.37295462
0.922818046,-6.997046679,70.37295462,63.60815351
